"ObjetoOriginal","ObjetoNovo"
"ZFIS_DOCST","ZESZFIS_DOCST"
"ZDE_QTDE_FH_ME","ZESZDE_QTDE_FH_ME"
"ZDE_VLR_KG_TRANS","ZESZDE_VLR_KG_TRANS"
"ZFIED027","ZESZFIED027"
"ZMMT_ICMS","ZESZMMT_ICMS"
"ZDE_TP_REQ_TRIBUTUM","ZESZDE_TP_REQ_TRIBUTUM"
"ZDE_CHAVE_DOC_E","ZESZDE_CHAVE_DOC_E"
"ZDE_EMISSAO_NFE","ZESZDE_EMISSAO_NFE"
"ZDE_NR_TOKEN","ZESZDE_NR_TOKEN"
"ZPER_LIB","ZESZPER_LIB"
"ZED_VALOR_BRL","ZESZED_VALOR_BRL"
"ZINTG_ICMSSN102","ZESZINTG_ICMSSN102"
"ZHR_VRS","ZESZHR_VRS"
"ZDM_FRETE_POR","ZESZDM_FRETE_POR"
"ZDE_CNPJ_RESPONSAVEL","ZESZDE_CNPJ_RESPONSAVEL"
"ZDE_FAGL_NFVT","ZESZDE_FAGL_NFVT"
"ZIDMOVIMENTACAO","ZESZIDMOVIMENTACAO"
"ZXNFE_C_TERM_DESCARREG","ZESZXNFE_C_TERM_DESCARREG"
"ZDE_INF_CTE_NORM_INF_NFF_T","ZESZDE_INF_CTE_NORM_INF_NFF_T"
"ZQUANT","ZESZQUANT"
"ZDE_CK_MANUAL","ZESZDE_CK_MANUAL"
"ZDE_TP_MENSAGEML","ZESZDE_TP_MENSAGEML"
"ZVLR_LIQ_RECEBER","ZESZVLR_LIQ_RECEBER"
"ZDE_MOTIVO_STATUS","ZESZDE_MOTIVO_STATUS"
"ZSFI_APROV_LANCMANUAL_IT","ZESZSFI_APROV_LANCMANUAL_IT"
"ZKUNNR","ZESZKUNNR"
"ZDE_VALOR_CTE","ZESZDE_VALOR_CTE"
"ZXNFE_MDFE_CNF","ZESZXNFE_MDFE_CNF"
"ZDE_PESO_RATEIO_ORIGEM","ZESZDE_PESO_RATEIO_ORIGEM"
"ZVARIANTED01","ZESZVARIANTED01"
"ZNRPARAMETRO","ZESZNRPARAMETRO"
"ZDM_NR_TOKEN","ZESZDM_NR_TOKEN"
"ZDE_VLR_SALDO","ZESZDE_VLR_SALDO"
"ZDM_IDEQUIP","ZESZDM_IDEQUIP"
"ZDE_URL_ENVIO","ZESZDE_URL_ENVIO"
"ZINTG_COFINSALIQ","ZESZINTG_COFINSALIQ"
"ZDE_PROTOCOLO_EUDR","ZESZDE_PROTOCOLO_EUDR"
"ZDE_CK_PROCESSADA","ZESZDE_CK_PROCESSADA"
"ZDOC06","ZESZDOC06"
"ZDE_TC_CADASTRO","ZESZDE_TC_CADASTRO"
"ZTOT_VIAG","ZESZTOT_VIAG"
"ZSTATUSSAP02","ZESZSTATUSSAP02"
"ZDE_DESLIGADO","ZESZDE_DESLIGADO"
"ZDE_FAGL_MNOTA","ZESZDE_FAGL_MNOTA"
"ZDE_SALDO_DESTINACAO","ZESZDE_SALDO_DESTINACAO"
"ZCHAR170","ZESZCHAR170"
"ZDE_SALDO_A_SOLICITAR","ZESZDE_SALDO_A_SOLICITAR"
"ZDM_CLIENT_ID","ZESZDM_CLIENT_ID"
"ZID_AGRUPADOR","ZESZID_AGRUPADOR"
"ZSD_GCONTA","ZESZSD_GCONTA"
"ZDE_HR_FATURA","ZESZDE_HR_FATURA"
"ZDEPM_LOTE","ZESZDEPM_LOTE"
"ZDE_JOB_CANC_JUST","ZESZDE_JOB_CANC_JUST"
"ZDE_TP_FRETE","ZESZDE_TP_FRETE"
"ZGLE0033","ZESZGLE0033"
"ZMMED_NOME_COMPL","ZESZMMED_NOME_COMPL"
"ZINTG_EMIT_END","ZESZINTG_EMIT_END"
"ZVLR_MERC","ZESZVLR_MERC"
"ZDE_ACT_BOL_PROD","ZESZDE_ACT_BOL_PROD"
"ZSOC_PARCEIRA","ZESZSOC_PARCEIRA"
"ZDE_STATUS_CARGA","ZESZDE_STATUS_CARGA"
"ZIB_CTE_DIST_VEI","ZESZIB_CTE_DIST_VEI"
"ZAVAL_ATUAL_BRL","ZESZAVAL_ATUAL_BRL"
"ZXNFE_C_EMB_COMB","ZESZXNFE_C_EMB_COMB"
"ZMES_I","ZESZMES_I"
"ZSDTPCOND","ZESZSDTPCOND"
"ZE_TP_PROC","ZESZE_TP_PROC"
"ZDE_CK_EMAIL_BASIS","ZESZDE_CK_EMAIL_BASIS"
"ZES_D_TIPO","ZESZES_D_TIPO"
"ZTP_OPERA","ZESZTP_OPERA"
"ZE_S_COD_COMPARTIMENTO","ZESZE_S_COD_COMPARTIMENTO"
"ZFI_FORM_PGT","ZESZFI_FORM_PGT"
"ZDE_CHAVE","ZESZDE_CHAVE"
"ZDE_PENEIRA","ZESZDE_PENEIRA"
"ZDM_TP_FRETE","ZESZDM_TP_FRETE"
"ZMMD0002","ZESZMMD0002"
"ZDESC_AREA","ZESZDESC_AREA"
"ZIB_CTE_DIST_NIT_T","ZESZIB_CTE_DIST_NIT_T"
"ZPPED_LOTE_FABRICANTE","ZESZPPED_LOTE_FABRICANTE"
"ZE_EMP_INVESTIDA","ZESZE_EMP_INVESTIDA"
"ZDE_ADM_FRETE","ZESZDE_ADM_FRETE"
"ZDE_ID_OUTRO_PARTIC","ZESZDE_ID_OUTRO_PARTIC"
"Z_UTIL","ZESZ_UTIL"
"ZDS_GRU_VAL","ZESZDS_GRU_VAL"
"ZDEC13_2","ZESZDEC13_2"
"ZREF","ZESZREF"
"ZDM_TP_TRANSGENIA","ZESZDM_TP_TRANSGENIA"
"ZDE_HR_CONFERENCIA","ZESZDE_HR_CONFERENCIA"
"Z_DESC_IMPOSTO","ZESZ_DESC_IMPOSTO"
"ZMMD_MODO_PAGTO","ZESZMMD_MODO_PAGTO"
"ZIB_CTE_DIST_LOG","ZESZIB_CTE_DIST_LOG"
"ZE_WAERS_I","ZESZE_WAERS_I"
"ZDO_STATUS_CAD","ZESZDO_STATUS_CAD"
"ZFASE","ZESZFASE"
"ZEXPORT","ZESZEXPORT"
"ZSDED059","ZESZSDED059"
"ZTFOREM","ZESZTFOREM"
"ZDMTP_LCTO","ZESZDMTP_LCTO"
"ZE_S_COD_CENTRO_CUSTO","ZESZE_S_COD_CENTRO_CUSTO"
"ZLESED_ST_DACTE","ZESZLESED_ST_DACTE"
"ZXNFE_EV_TPEVENTO","ZESZXNFE_EV_TPEVENTO"
"ZQTDE_T","ZESZQTDE_T"
"ZCODTRP","ZESZCODTRP"
"ZDM_NR_PRECO_SACA_60","ZESZDM_NR_PRECO_SACA_60"
"ZPME_EMP_LOC_DESCR","ZESZPME_EMP_LOC_DESCR"
"ZDE_NOME_TRANSPORTADORA","ZESZDE_NOME_TRANSPORTADORA"
"ZLESD_TP_VEIC","ZESZLESD_TP_VEIC"
"ZSDED003","ZESZSDED003"
"ZDM_TP_PROP_VEICULO_CTB","ZESZDM_TP_PROP_VEICULO_CTB"
"ZBRNFE_DANFE_CABECALHO","ZESZBRNFE_DANFE_CABECALHO"
"ZDE_VERSNT","ZESZDE_VERSNT"
"ZDE_CK_ACEITE_COMERCIAL","ZESZDE_CK_ACEITE_COMERCIAL"
"ZSDD_DIRECAO","ZESZSDD_DIRECAO"
"ZVLR_PGTO","ZESZVLR_PGTO"
"ZDM_DS_USUARIO","ZESZDM_DS_USUARIO"
"ZDE_DOCNUM_P","ZESZDE_DOCNUM_P"
"ZCX_DOC_ELETRONICO","ZESZCX_DOC_ELETRONICO"
"ZDE_DOC_RUMO","ZESZDE_DOC_RUMO"
"ZDE_NUMR_CTE_R","ZESZDE_NUMR_CTE_R"
"ZCTO_COMODATO","ZESZCTO_COMODATO"
"ZDE_AUTENTICA_MODULE","ZESZDE_AUTENTICA_MODULE"
"ZIB_CTE_DIST_GMI","ZESZIB_CTE_DIST_GMI"
"ZFIED001","ZESZFIED001"
"ZE_X_FORNEC","ZESZE_X_FORNEC"
"ZFIED012","ZESZFIED012"
"ZDE_NR_PERC_AVA_FER","ZESZDE_NR_PERC_AVA_FER"
"ZDE_CULT_PAGTO","ZESZDE_CULT_PAGTO"
"ZE_MODELO_VEICULO","ZESZE_MODELO_VEICULO"
"ZCNPJ","ZESZCNPJ"
"ZDM_TP_SUB_CARAC_AVAR_CARAC","ZESZDM_TP_SUB_CARAC_AVAR_CARAC"
"ZGRC0005","ZESZGRC0005"
"ZDE_DT_ENTREGA","ZESZDE_DT_ENTREGA"
"ZFIED009","ZESZFIED009"
"ZQTDTRACE","ZESZQTDTRACE"
"ZI_LES_F4_OPERACAO","ZESZI_LES_F4_OPERACAO"
"ZDE_QTD_TOTAL","ZESZDE_QTD_TOTAL"
"ZDE_SE_RELATIONSHIP_ID","ZESZDE_SE_RELATIONSHIP_ID"
"ZXNFE_STATUSCODE","ZESZXNFE_STATUSCODE"
"ZPME_CONTRATO_SPOT","ZESZPME_CONTRATO_SPOT"
"ZDM_NOME_CONTAINER","ZESZDM_NOME_CONTAINER"
"ZDE_MOEDA_PEDAGIO","ZESZDE_MOEDA_PEDAGIO"
"ZNR_QTD_UMIDADE","ZESZNR_QTD_UMIDADE"
"ZCOUPA_SUPPLIER_EXEC_MODE","ZESZCOUPA_SUPPLIER_EXEC_MODE"
"ZFIED029","ZESZFIED029"
"ZEUDR","ZESZEUDR"
"ZVLR_TOLER","ZESZVLR_TOLER"
"ZD_S_COD_PONTO_ABAST_SAP","ZESZD_S_COD_PONTO_ABAST_SAP"
"ZOPERFRETE","ZESZOPERFRETE"
"ZDM_STATUS_PROC_001","ZESZDM_STATUS_PROC_001"
"ZDE_DOCNUM_SUB","ZESZDE_DOCNUM_SUB"
"ZSDED021_TEXTO","ZESZSDED021_TEXTO"
"Z_1BNFTOT","ZESZ_1BNFTOT"
"ZVLATE","ZESZVLATE"
"ZXNFE_CTE_IDUNIDCARGA","ZESZXNFE_CTE_IDUNIDCARGA"
"ZDE_CNPJ_DEST","ZESZDE_CNPJ_DEST"
"ZDE_DT_EMISSAO_NOTA","ZESZDE_DT_EMISSAO_NOTA"
"ZDE_HR_SOL_AJUSTE","ZESZDE_HR_SOL_AJUSTE"
"ZDE_VLR_ICMS_ST","ZESZDE_VLR_ICMS_ST"
"ZDM_FAGL_CHECK","ZESZDM_FAGL_CHECK"
"ZDE_TP_ROM_RESPOSTA_FISCAL","ZESZDE_TP_ROM_RESPOSTA_FISCAL"
"ZDE_NR_COMPROBANTE","ZESZDE_NR_COMPROBANTE"
"ZDE_CIDADE_BASE","ZESZDE_CIDADE_BASE"
"ZDM_QTDE_CONHEC","ZESZDM_QTDE_CONHEC"
"ZDE_ITEM","ZESZDE_ITEM"
"ZSDD010","ZESZSDD010"
"ZSTAS","ZESZSTAS"
"ZDE_AUT_NFE_TER","ZESZDE_AUT_NFE_TER"
"ZNR_PERC_UMIDADE","ZESZNR_PERC_UMIDADE"
"ZDTPREMIO","ZESZDTPREMIO"
"ZDE_VENDEDOR","ZESZDE_VENDEDOR"
"ZDE_AUT_0087_DADOS_GERAIS","ZESZDE_AUT_0087_DADOS_GERAIS"
"ZCLASSIF","ZESZCLASSIF"
"ZDE_DEST_CNPJ","ZESZDE_DEST_CNPJ"
"ZCOD_TRAN_EFEV","ZESZCOD_TRAN_EFEV"
"ZDE_SALDO_MANUAL","ZESZDE_SALDO_MANUAL"
"ZDE_PESO_TARA","ZESZDE_PESO_TARA"
"ZDE_TIPO_VALOR","ZESZDE_TIPO_VALOR"
"ZFIED021","ZESZFIED021"
"ZNF_COMPL","ZESZNF_COMPL"
"ZDE_TIME_CHANGE","ZESZDE_TIME_CHANGE"
"ZDE_DT_FATURA2","ZESZDE_DT_FATURA2"
"ZBASEIRRF","ZESZBASEIRRF"
"ZFIWED015","ZESZFIWED015"
"ZXNFE_CTE_NCOMPRA","ZESZXNFE_CTE_NCOMPRA"
"ZPMD014","ZESZPMD014"
"ZDE_QTDE_FH_MI","ZESZDE_QTDE_FH_MI"
"ZMATRICULA","ZESZMATRICULA"
"ZDM_CK_MANUAL","ZESZDM_CK_MANUAL"
"ZTP_REG","ZESZTP_REG"
"ZDCL","ZESZDCL"
"ZDESC_CAMPO","ZESZDESC_CAMPO"
"ZDM_TRANS_NF_PROPRI","ZESZDM_TRANS_NF_PROPRI"
"ZDE_SALDO_KG","ZESZDE_SALDO_KG"
"ZSDD_ATIVIDADE","ZESZSDD_ATIVIDADE"
"ZED_AUX_OP_TP1","ZESZED_AUX_OP_TP1"
"ZCFOP","ZESZCFOP"
"ZED_STAT_ACAO","ZESZED_STAT_ACAO"
"ZDE_CK_INTEGRADO","ZESZDE_CK_INTEGRADO"
"ZD_OPER_OBJ_CONT_COUPA","ZESZD_OPER_OBJ_CONT_COUPA"
"ZDESD_DIF_PRC_NEG","ZESZDESD_DIF_PRC_NEG"
"ZE_BUDAT_CONSUMO","ZESZE_BUDAT_CONSUMO"
"Z_DSALDO","ZESZ_DSALDO"
"ZUNAME_M","ZESZUNAME_M"
"ZXNFE_XFANT_3","ZESZXNFE_XFANT_3"
"ZTP_PARCEIRO_CIOT","ZESZTP_PARCEIRO_CIOT"
"ZDE_DT_LANCAMENTO","ZESZDE_DT_LANCAMENTO"
"ZCL_MDFE_","ZESZCL_MDFE_"
"ZNR_QTD_ARDIDO","ZESZNR_QTD_ARDIDO"
"ZSEQ_ID","ZESZSEQ_ID"
"ZDM_ID_FATURA_REF","ZESZDM_ID_FATURA_REF"
"ZDE_OBSERVACAO_132","ZESZDE_OBSERVACAO_132"
"ZCUSTO_HR","ZESZCUSTO_HR"
"ZDE_INF_DOC_ANT","ZESZDE_INF_DOC_ANT"
"ZPME_VALOR_LOC","ZESZPME_VALOR_LOC"
"ZDM_ID_LANC_IMPOSTO","ZESZDM_ID_LANC_IMPOSTO"
"ZSDD_STATUS_WF","ZESZSDD_STATUS_WF"
"ZDE_COD_TRANSP","ZESZDE_COD_TRANSP"
"ZDE_NM_PESO_LIQUIDO","ZESZDE_NM_PESO_LIQUIDO"
"ZDE_DOCNUM_CTE","ZESZDE_DOCNUM_CTE"
"ZPGTO","ZESZPGTO"
"ZDTP_REFLEXA_PL","ZESZDTP_REFLEXA_PL"
"ZSDDD065","ZESZSDDD065"
"ZDE_TIPO_GRANEL","ZESZDE_TIPO_GRANEL"
"ZID_DOC","ZESZID_DOC"
"ZXI_CTE_DIST_N55","ZESZXI_CTE_DIST_N55"
"ZSDE_BRANCH","ZESZSDE_BRANCH"
"ZFIWED017","ZESZFIWED017"
"ZINTG_PIS","ZESZINTG_PIS"
"ZGLE0031","ZESZGLE0031"
"ZSDD035","ZESZSDD035"
"ZDE_TP_PRODUTO_CARGA","ZESZDE_TP_PRODUTO_CARGA"
"ZDE_LOTE_FORN","ZESZDE_LOTE_FORN"
"ZTP_PREMIO","ZESZTP_PREMIO"
"ZDE_VLR_FATURA","ZESZDE_VLR_FATURA"
"ZDE_OPUS_PORTA","ZESZDE_OPUS_PORTA"
"ZNRDRAWBACK","ZESZNRDRAWBACK"
"ZXNFE_ERRSTATUS","ZESZXNFE_ERRSTATUS"
"ZTP_OP_FERT","ZESZTP_OP_FERT"
"ZPFCTR_BLOQ","ZESZPFCTR_BLOQ"
"ZDE_STATUS_ROTA","ZESZDE_STATUS_ROTA"
"ZDE_RSOCIAL_PROP","ZESZDE_RSOCIAL_PROP"
"ZQTE_DIAS","ZESZQTE_DIAS"
"ZDE_BRG_CSTG_INTDG","ZESZDE_BRG_CSTG_INTDG"
"ZDE_DMBTR_CREDIT","ZESZDE_DMBTR_CREDIT"
"ZTOTAL_FRETE","ZESZTOTAL_FRETE"
"ZDE_DS_ROM_RESPOSTA_FILIAL","ZESZDE_DS_ROM_RESPOSTA_FILIAL"
"ZFIN_EXPORT_D","ZESZFIN_EXPORT_D"
"ZDE_ID_INTEGRACAO_CANREJE","ZESZDE_ID_INTEGRACAO_CANREJE"
"ZDE_QTDE_DIAS_EMI","ZESZDE_QTDE_DIAS_EMI"
"ZFIWED002","ZESZFIWED002"
"ZCTE_SEGURO","ZESZCTE_SEGURO"
"ZDE_TIPO_EMISSAO","ZESZDE_TIPO_EMISSAO"
"ZDE_FILIAL_CLIENTE","ZESZDE_FILIAL_CLIENTE"
"ZINTG_COFINSOUTR","ZESZINTG_COFINSOUTR"
"ZPER_UPF","ZESZPER_UPF"
"ZWAERS","ZESZWAERS"
"ZDM_ID_ENTREGA","ZESZDM_ID_ENTREGA"
"ZDE_VALOR_TARIFA","ZESZDE_VALOR_TARIFA"
"ZDEHR_NAME1","ZESZDEHR_NAME1"
"ZDE_QTDE_OD_MI","ZESZDE_QTDE_OD_MI"
"ZDM_MOTIVO_STATUS","ZESZDM_MOTIVO_STATUS"
"ZSSD_APROV_LIB_EMB_OV","ZESZSSD_APROV_LIB_EMB_OV"
"ZSRDEP","ZESZSRDEP"
"ZPROTOCOLO","ZESZPROTOCOLO"
"ZDM_NM_SALDO_OV_INT","ZESZDM_NM_SALDO_OV_INT"
"ZXNFE_SEQ_NO","ZESZXNFE_SEQ_NO"
"ZSDE_AUART","ZESZSDE_AUART"
"ZDE_REFNF","ZESZDE_REFNF"
"ZDM_INTERFACE_001","ZESZDM_INTERFACE_001"
"ZDESQNIVEL","ZESZDESQNIVEL"
"ZNRO_QUADRA","ZESZNRO_QUADRA"
"ZTATUSLOTEADM","ZESZTATUSLOTEADM"
"ZDE_CK_NAO_VINC_MIRO_MIGO_PED","ZESZDE_CK_NAO_VINC_MIRO_MIGO_PED"
"ZDE_TP_RODADO","ZESZDE_TP_RODADO"
"ZDE_TP_DOC_AVERB","ZESZDE_TP_DOC_AVERB"
"ZDE_VALOR_ATE","ZESZDE_VALOR_ATE"
"ZDM_TIP_APROVACAO_NFE","ZESZDM_TIP_APROVACAO_NFE"
"ZDE_VLR_QTDFAT","ZESZDE_VLR_QTDFAT"
"ZDE_US_SOLICITACAO","ZESZDE_US_SOLICITACAO"
"ZMMED015","ZESZMMED015"
"ZSMM_APROV_REMESSAS","ZESZSMM_APROV_REMESSAS"
"ZE_S_ID_COMBOIO","ZESZE_S_ID_COMBOIO"
"ZDD_QRCODE","ZESZDD_QRCODE"
"ZNR_PROPOSTA","ZESZNR_PROPOSTA"
"ZDE_TP_NF_REM","ZESZDE_TP_NF_REM"
"Z_OPR_NUM","ZESZ_OPR_NUM"
"ZE_QTDPERC","ZESZE_QTDPERC"
"ZIMPOBRIGCOMPLY","ZESZIMPOBRIGCOMPLY"
"ZDE_VLR_TOTAL_PEDAGIO","ZESZDE_VLR_TOTAL_PEDAGIO"
"ZDE_NUMR_SERIE","ZESZDE_NUMR_SERIE"
"ZDE_SALDO_CTA","ZESZDE_SALDO_CTA"
"ZSDD031","ZESZSDD031"
"Z_PEDIDO","ZESZ_PEDIDO"
"ZDOC_SIMU","ZESZDOC_SIMU"
"ZDE_HORA","ZESZDE_HORA"
"ZREF_IMPOSTO","ZESZREF_IMPOSTO"
"ZDE_QTD_DIAS_FOLHA","ZESZDE_QTD_DIAS_FOLHA"
"ZDM_CONTADOR","ZESZDM_CONTADOR"
"ZDE_VLR_VI","ZESZDE_VLR_VI"
"ZFIWED008","ZESZFIWED008"
"ZDM_FAGL_SN","ZESZDM_FAGL_SN"
"ZDE_DS_TRANSBORDO","ZESZDE_DS_TRANSBORDO"
"ZRES_CALC","ZESZRES_CALC"
"ZDE_SALDO_CTA_D","ZESZDE_SALDO_CTA_D"
"ZDMFIED007","ZESZDMFIED007"
"ZDE_NR_QTDE_AVARIADO","ZESZDE_NR_QTDE_AVARIADO"
"ZDE_DATA_FRETE","ZESZDE_DATA_FRETE"
"ZDE_TRANSP_CPF","ZESZDE_TRANSP_CPF"
"ZNR_CT_E","ZESZNR_CT_E"
"ZDE_HR_CANCELOU","ZESZDE_HR_CANCELOU"
"ZCLMM_APP_APROV_RESERVAS","ZESZCLMM_APP_APROV_RESERVAS"
"ZDE_OS_ID","ZESZDE_OS_ID"
"ZMES_ATE","ZESZMES_ATE"
"ZFIWD001","ZESZFIWD001"
"ZDE_PO_EMBARQUE","ZESZDE_PO_EMBARQUE"
"ZCD_LREC","ZESZCD_LREC"
"ZDE_ROTA","ZESZDE_ROTA"
"ZEXDIARIO","ZESZEXDIARIO"
"ZDM_NM_PESO_TARA","ZESZDM_NM_PESO_TARA"
"ZCD_BXARQ","ZESZCD_BXARQ"
"ZID_TIPO","ZESZID_TIPO"
"ZPMED002","ZESZPMED002"
"ZDE_QTD_DIAS_PONTO","ZESZDE_QTD_DIAS_PONTO"
"ZDO_ST_COTTON","ZESZDO_ST_COTTON"
"ZINTG_ICMS00","ZESZINTG_ICMS00"
"ZE_IB_CONTROLA_KM","ZESZE_IB_CONTROLA_KM"
"ZPROCES","ZESZPROCES"
"ZDE_CNPJ_DECLARANTE","ZESZDE_CNPJ_DECLARANTE"
"ZDE_NR_FATURA","ZESZDE_NR_FATURA"
"ZDETPAG","ZESZDETPAG"
"ZPROD_DET_EXPORT","ZESZPROD_DET_EXPORT"
"ZE_F_QTDE_PRODUTO","ZESZE_F_QTDE_PRODUTO"
"ZDE_PRECO_TON","ZESZDE_PRECO_TON"
"ZDM_VLR15_02","ZESZDM_VLR15_02"
"ZDE_CST_COFINS","ZESZDE_CST_COFINS"
"ZDM_TP_PROP_VEICULO","ZESZDM_TP_PROP_VEICULO"
"ZDE_CULT_APLIC","ZESZDE_CULT_APLIC"
"ZSDE_NAME1_PORT","ZESZSDE_NAME1_PORT"
"ZDOCNUM","ZESZDOCNUM"
"ZXNFE_CEP_3","ZESZXNFE_CEP_3"
"ZDE_QUANT_SALDO","ZESZDE_QUANT_SALDO"
"ZDE_URL_FILE","ZESZDE_URL_FILE"
"ZCL_WEBSERVICE_TX_CURVA","ZESZCL_WEBSERVICE_TX_CURVA"
"ZDETEVENTO","ZESZDETEVENTO"
"ZDE_TEXT_STATUS","ZESZDE_TEXT_STATUS"
"ZDE_SELECIONAR","ZESZDE_SELECIONAR"
"ZDESCR_GRUPO","ZESZDESCR_GRUPO"
"ZCKFIS","ZESZCKFIS"
"ZDE_INF_CTE_SUPL","ZESZDE_INF_CTE_SUPL"
"ZSEQ3","ZESZSEQ3"
"ZDE_NR_RESULTADO_01","ZESZDE_NR_RESULTADO_01"
"ZDE_ID_REFERENCIA","ZESZDE_ID_REFERENCIA"
"ZFIED023","ZESZFIED023"
"ZHTML","ZESZHTML"
"ZDE_TIPO_CARTAO","ZESZDE_TIPO_CARTAO"
"ZRESULT_USD","ZESZRESULT_USD"
"ZDE_TP_TRIBUTACAO","ZESZDE_TP_TRIBUTACAO"
"Z_COD_ORDEM","ZESZ_COD_ORDEM"
"ZE_S_COD_SAFRA","ZESZE_S_COD_SAFRA"
"ZCOR_VEIC","ZESZCOR_VEIC"
"ZFETHAB","ZESZFETHAB"
"ZDE_NR_SAFRA","ZESZDE_NR_SAFRA"
"ZDE_VLR_MOV","ZESZDE_VLR_MOV"
"ZFIS_CANCE","ZESZFIS_CANCE"
"ZINTG_COFINSST","ZESZINTG_COFINSST"
"ZPREFIX","ZESZPREFIX"
"ZDE_LETRA_COMPROB","ZESZDE_LETRA_COMPROB"
"ZDM_TOTAL_FARDOS","ZESZDM_TOTAL_FARDOS"
"ZDM_OPER_AQUAV","ZESZDM_OPER_AQUAV"
"ZE_SEQLAN","ZESZE_SEQLAN"
"ZDE_AUT_0087_BUTTON","ZESZDE_AUT_0087_BUTTON"
"ZDE_TP_SITUACION_IVA","ZESZDE_TP_SITUACION_IVA"
"ZE_COD_OPERACAO","ZESZE_COD_OPERACAO"
"ZDE_FORN_CPF","ZESZDE_FORN_CPF"
"ZDE_VLR_TOTAL_SEGURO","ZESZDE_VLR_TOTAL_SEGURO"
"ZDE_PERC_REND_SI_FH","ZESZDE_PERC_REND_SI_FH"
"ZDM_TIPO_CARGA","ZESZDM_TIPO_CARGA"
"ZCIOT","ZESZCIOT"
"ZST_FISCAL_DATA","ZESZST_FISCAL_DATA"
"ZVALOR_FRETE","ZESZVALOR_FRETE"
"ZSDD017","ZESZSDD017"
"ZDE_NR_QTDE_NOMEADA","ZESZDE_NR_QTDE_NOMEADA"
"ZDE_PAYMENTS_2","ZESZDE_PAYMENTS_2"
"ZDE_CFOP","ZESZDE_CFOP"
"ZDE_PESO_CHEGADA_NOTA","ZESZDE_PESO_CHEGADA_NOTA"
"ZE_S_COD_PRODUTO","ZESZE_S_COD_PRODUTO"
"ZPARID","ZESZPARID"
"ZDEP_RESP_DESC","ZESZDEP_RESP_DESC"
"ZNR_DRAWBACK","ZESZNR_DRAWBACK"
"ZDE_INF_MDFE_INFMODAL","ZESZDE_INF_MDFE_INFMODAL"
"Z_DATA_RETRO_NFE","ZESZ_DATA_RETRO_NFE"
"ZCNT_CODIGO","ZESZCNT_CODIGO"
"ZDE_ACAO_PEDAGIO_REPOM","ZESZDE_ACAO_PEDAGIO_REPOM"
"ZE_S_COD_CAUSA_MANUT","ZESZE_S_COD_CAUSA_MANUT"
"ZID_CHAR15","ZESZID_CHAR15"
"ZFINALIDADE","ZESZFINALIDADE"
"ZDD_TIPO","ZESZDD_TIPO"
"ZCHAVE","ZESZCHAVE"
"ZDENIVELBP","ZESZDENIVELBP"
"ZDE_TP_REPORT","ZESZDE_TP_REPORT"
"ZDE_DT_VALIDADE","ZESZDE_DT_VALIDADE"
"ZIMED001","ZESZIMED001"
"ZGLE0040","ZESZGLE0040"
"ZDE_FAGL_ENTCTE","ZESZDE_FAGL_ENTCTE"
"ZDE_SERIE_NFE","ZESZDE_SERIE_NFE"
"ZDE_TP_DESTINACAO","ZESZDE_TP_DESTINACAO"
"ZXNFE_NRO_3","ZESZXNFE_NRO_3"
"ZPERDA","ZESZPERDA"
"ZDE_DT_EXPORTACAO","ZESZDE_DT_EXPORTACAO"
"ZSDED051","ZESZSDED051"
"ZFI_DEC10","ZESZFI_DEC10"
"ZTIPODOCPARCEIRO","ZESZTIPODOCPARCEIRO"
"ZDE_INF_CTE_SUB","ZESZDE_INF_CTE_SUB"
"ZSDD011","ZESZSDD011"
"ZCL_APP_APROVACAO_MPC","ZESZCL_APP_APROVACAO_MPC"
"ZSEQSUB","ZESZSEQSUB"
"ZDE_LOC_COLETA","ZESZDE_LOC_COLETA"
"ZDE_ANO","ZESZDE_ANO"
"ZDE_KEY_DOCS_BOLETIM","ZESZDE_KEY_DOCS_BOLETIM"
"ZDE_FAT_SUB","ZESZDE_FAT_SUB"
"ZDE_CD_TRANSBORDO","ZESZDE_CD_TRANSBORDO"
"ZCONS_MED","ZESZCONS_MED"
"ZTX_PAR_DOLARN","ZESZTX_PAR_DOLARN"
"ZCL_APP_APROV_ORC_ORDEM_PM","ZESZCL_APP_APROV_ORC_ORDEM_PM"
"ZDE_CTR_TOLER","ZESZDE_CTR_TOLER"
"ZDE_ADM_PEDAGIO","ZESZDE_ADM_PEDAGIO"
"ZDE_DS_DEPARTAMENTO","ZESZDE_DS_DEPARTAMENTO"
"ZDE_COMPRA_FIM_EXPORT","ZESZDE_COMPRA_FIM_EXPORT"
"ZPATHUNIX","ZESZPATHUNIX"
"ZDE_PLACA_REBOQUE1","ZESZDE_PLACA_REBOQUE1"
"ZDEPP_HR_APROV","ZESZDEPP_HR_APROV"
"ZIDADE_EPTO","ZESZIDADE_EPTO"
"ZDE_CNPJ_EMIT","ZESZDE_CNPJ_EMIT"
"ZDE_CD_TERMINAL","ZESZDE_CD_TERMINAL"
"ZCLAS_FLX","ZESZCLAS_FLX"
"ZCTE_CIOT_PARCE","ZESZCTE_CIOT_PARCE"
"ZDE_VINCULO","ZESZDE_VINCULO"
"ZDE_TOMA_IE","ZESZDE_TOMA_IE"
"ZDD_CODIGO_BARRA","ZESZDD_CODIGO_BARRA"
"ZDR_DESC_SETOR_ATIV","ZESZDR_DESC_SETOR_ATIV"
